1,0.0022583,-0.00039673,-0.0037231,0.004303,-0.00018311,-0.00018311,0.0024719,-0.0028076,-0.0045776,0.010712,-0.0078125,0.0014954,0.003418,-0.0021667,-0.00045776,0.00036621,0.0022583,-0.0045471,-0.00045776,0.003479,-0.0050354,-0.00021362,0.0022278,-0.0025635,-0.0013123,-0.0012207,-0.0011292,-0.00039673,0.0030823,-6.1035e-05,-0.00015259,0.0024414,0.0053711,-0.0020447,0.0014954,0.0023804,0.00033569,0.00018311,0.0033569,0.0014038,0.0011292,0.0018005,0.0029297,-0.0012512,0.0043335,0.0012207,-3.0518e-05,0.0012207,0.0011902,-0.00054932,0.0016479,0.00082397,-0.0031128,-0.0021362,-0.0015869,-0.0029907,-0.0034485,-0.00061035,-0.002533,-0.00079346,-0.00061035,-0.0021362,-0.0072327,-0.007782,-0.0021973,-0.0066528,-0.0058594,-0.0030518,-0.0015869,-0.0031738,-0.0023193,-0.0038452,-0.0011597,-0.0022583,-0.0026245,-0.0029907,-0.00073242,-0.0019226,-0.0041199,-0.00088501,0.0029602,0.0064087,0.018555,0.0059814,0.0076294,0.018677,0.013336,0.015717,0.0069275,0.006073,0.01062,0.0036621,0.0025635,-0.0079651,-0.0078125,-0.0048523,-0.0098877,-0.011108,-0.013916,-0.011505,-0.0054932,-0.0053406,-0.0048828,-0.0025024,0.003418,0.010223,0.013763,0.012146,0.010193,0.014984,0.014465,0.0092468,0.0039978,0.0012817,-0.00024414,-0.0030823,-0.0079041,-0.011414,-0.012146,-0.013306,-0.014618,-0.017548,-0.01651,-0.014099,-0.010315,-0.0085449,-0.0062256,-0.0027161,-0.00067139,-0.0013733,-0.0021973,-0.00354,-0.0011597,-3.0518e-05,-0.005188,-0.0058594,0.002594,0.00079346,0.026306,0.03302,-0.00082397,0.022034,0.028198,0.022583,0.024841,-0.0033875,0.0059509,0.0061951,0.0042725,-0.0035706,-0.028687,-0.012573,-0.0097961,-0.018707,-0.01767,-0.023163,-0.020172,-0.0054932,0.012787,0.0010681
2,0.0040894,0.00079346,0.0011597,0.00067139,-0.0032654,0.00021362,-0.001709,0.00097656,0.0014954,-0.00067139,-0.00054932,-0.0014343,-0.0005188,-0.0014954,0.00079346,0.00012207,-0.0016174,0.0014038,0.002533,-0.00094604,-0.00042725,0.0011902,0.0010681,0.0024414,-0.00076294,-0.0011597,0.0010071,-0.0028992,0.00177,-0.0021362,9.1553e-05,-0.0018616,0.0014038,-0.0011292,-6.1035e-05,0.00082397,0.0016785,0.001709,0.00061035,0.0014954,0.0020447,-0.00094604,0.0018616,-0.00042725,0.0012817,-0.00097656,0.0014343,-0.0030212,-0.00048828,-0.0018005,0.0016174,-0.0022888,0.0013123,-0.00079346,-0.00027466,0.0015869,0.0014343,-0.00057983,-0.00064087,-0.00042725,0.00061035,-0.00027466,0.0010986,-0.0013123,-0.0010681,0.0016479,9.1553e-05,0.00033569,-0.0016785,0.0015259,-0.0023499,0.0021973,-0.00064087,-0.00076294,-0.00057983,0.0011902,-0.00064087,-0.00085449,-0.0035095,0.00036621,-0.0020752,-0.00024414,-0.0012817,-0.00061035,-0.00088501,3.0518e-05,0.0010071,0.0007019,0.00036621,0.0016174,0.0019531,0.0018311,0.0010071,0.0023804,0.0013123,0.002655,0.0016479,0.0021667,0.0013733,0.0019226,0.0013733,0.0023193,0.0011597,0.00085449,0.0010681,0.0011292,0.00045776,0.0015564,0.00097656,0.0011597,0.00054932,0.00048828,-0.0007019,-0.00021362,-0.00054932,-0.0016785,-0.0017395,-0.002533,-0.0037231,-0.0038147,-0.0053101,-0.005127,-0.0051575,-0.0032654,-0.0052185,-0.005188,-0.0058289,-0.002655,-0.0045166,-0.0041199,-0.0044556,-0.0044556,-0.0030823,-0.0028076,-0.0044556,-0.0055542,0.0032043,0.019348,0.013611,0.0072327,0.014618,0.019684,0.018158,0.0082092,0.0072632,0.0027771,0.0015564,0.0025635,-0.0071716,-0.012146,-0.013245,-0.0049438,-0.0099182,-0.01413,-0.0092163,0.0027161,0.0065308,-0.00042725,0.008606,0.010071
3,-0.0020142,-0.00012207,-0.0029297,3.0518e-05,-0.00033569,0.0028687,0.0013123,-0.00048828,0.00064087,-0.0018616,-0.0039978,-0.0045471,0.0012817,0.00088501,-9.1553e-05,0.00094604,0.00057983,0.0033569,-0.0051575,0.0018616,-0.0036316,0.0078125,0.0014954,0.00067139,-0.0047302,0.0036316,0.0032349,-0.0055237,-0.0028076,0.0014038,0.0066223,-0.0073547,0.00064087,-0.00082397,0.0051575,0.0015869,-0.0047607,0.0050049,-0.00024414,0.0015869,-0.0054016,-0.00079346,-0.0041504,-0.0013733,-0.0029907,0.00015259,-0.0023499,0.0011292,0.0014343,0.0034485,0.0024414,0.0031128,0.0018311,0.00045776,0.00048828,-0.00012207,-0.0033264,0.0029907,0.0021667,0.002655,0.005188,0.004364,-0.0010986,-0.0013123,-0.0007019,0.0052185,-0.0051575,-0.002594,-0.005127,0.0021973,-0.0044861,-0.006012,-0.0059814,0.0028992,-0.0012512,-0.0050354,-0.00027466,0.00064087,0.003418,0.00061035,0.0031738,0.0007019,0.0057678,0.0021667,0.002533,0.00088501,0.0015564,-0.0042114,0.0019836,0.0033569,0.0048828,0.0013428,0.00015259,0.0068665,0.0014954,-0.002594,-0.0026855,-0.0028687,-0.0060425,-0.0072632,-0.0060425,-0.0030823,-0.0065308,-0.0059509,-0.0014954,-0.0014343,0.00042725,-0.0049133,0.0034485,0.0050659,0.0068359,0,0.0020142,0.00354,0.0024719,0.0018005,0.0011902,0.0040283,0.0055847,-0.0013733,0.0040894,0.0076294,0.0054626,0.0025635,0.0023804,0.0028687,0.00018311,-0.0040588,-0.01178,-0.0065002,-0.0010071,-0.0048828,-0.0057983,-0.004303,-0.004303,-0.0015869,-0.0036926,-0.0068054,-0.0041199,-0.0014038,0.00097656,-0.00076294,0.0037231,0.0047913,0.0052185,0.00097656,0.0027466,0.006073,0.0085754,0.0074463,0.009491,0.0086365,0.0059814,0.0015869,-0.0018616,-0.00073242,0.00076294,-0.0011902,-0.0045166,-0.0082397
4,0.0014343,-0.0010681,-0.0012817,-0.00030518,-9.1553e-05,-0.0019226,0.00027466,0.0021973,0.00076294,-0.0022583,-0.00018311,0,-0.0014038,-0.00067139,0.0011597,0.0013733,-0.00079346,0.00039673,0.00061035,-0.0007019,-0.0014038,-0.0015869,-0.00024414,-0.0013733,0.00082397,0.0024719,-0.0007019,-0.0010071,0.00033569,-0.00015259,-0.0010681,-0.00085449,0.00030518,-0.00085449,-0.0017395,3.0518e-05,0.00082397,-0.0010376,-0.0011292,0.00048828,0.0018921,0.00045776,0.0012512,0.00085449,0.00057983,-0.00021362,-0.00030518,0.00030518,-0.0012817,-0.002655,-0.0022888,-0.00057983,0.0011597,0.0011597,0.00067139,-0.00033569,-0.0011902,-0.0010376,0.00079346,0.0019226,0.0012817,0.002533,0.0018005,0.0022583,0.0021667,0.0019531,0.0013428,0.00045776,0.00057983,0.00054932,0.0005188,0.00042725,-0.00018311,-0.00021362,0.00027466,-3.0518e-05,-0.00088501,-0.0010681,-0.0010376,-0.0016174,-0.0014038,-0.00091553,-0.0012512,-0.0012817,-0.00088501,-0.00039673,-0.00057983,-0.0010986,-0.0011292,-0.00097656,-0.00094604,-0.0011902,-0.0013733,-0.0022278,-0.0024719,-0.0013123,-0.00061035,-0.00012207,0.00067139,-0.00033569,-0.0016174,-0.0036011,-0.0029602,-0.0011292,-0.0016174,-0.0023499,-0.0022583,-0.0020142,-0.0016479,-0.0021057,-0.0012512,-0.00085449,-0.0022583,-0.0050049,-0.0054016,-0.0049744,-0.0028381,0.0068665,0.018219,0.022552,0.017853,0.0083008,0.0053711,0.0072937,0.0065918,0.0029907,-0.00354,-0.009491,-0.012848,-0.015198,-0.011871,-0.0061951,-0.0031128,-0.0029907,-0.004303,-0.0013123,0.0042419,0.0091553,0.010834,0.0093079,0.007019,0.0045471,0.0023193,0.0018921,0.0013428,-0.00024414,-0.0021973,-0.0014954,-0.00088501,-0.0021973,-0.0027771,-0.00097656,0.0022583,0.0020752,0.00048828,0.00057983,0.0028381,0.0042725,0.0019226,-0.0012207
5,0.002655,0.0012512,-0.00079346,0.0019226,-0.00033569,-0.0011292,3.0518e-05,6.1035e-05,0.0012207,-0.0014343,-3.0518e-05,0.0015259,-0.0018005,0.0013733,0.0025024,-0.00076294,0.0028992,0.0013123,-0.0011597,0.00079346,0.00030518,-0.0035095,0.0028992,-0.00085449,9.1553e-05,-0.0010681,0.0007019,0.0007019,-0.0010376,-0.0039368,0.0011292,-0.00033569,-0.0032959,0.00064087,3.0518e-05,-0.0014648,0,0.0012817,0.00048828,0.0018005,0.0026855,-0.0039368,0.0034485,-0.0013428,0.0028687,0.0024109,-0.00012207,0.0012207,0.00048828,0.00033569,0.0010986,-0.00061035,-0.00015259,-0.00057983,0.00018311,-0.0010071,0.00177,-0.0010071,-0.0010376,-0.0010681,-0.00061035,-0.0010071,0.00024414,-0.0013428,-0.0018311,-0.0019836,-0.00027466,-0.0013733,-0.0012817,0,0.00021362,-0.00012207,0.0013428,6.1035e-05,-0.00064087,0.00045776,0.00177,0.0016785,0.00045776,0.00021362,0.0015869,0.00057983,0.00012207,0.0015869,0.0026855,0.00082397,0.0023499,0.00067139,0.0079346,-0.0091858,0.0042725,-0.0082092,0.003479,-0.0056152,-0.0017395,-0.0062256,-0.0053711,-0.0024109,-0.0042725,-0.0013428,-0.0040894,-0.0040283,-0.0047302,-0.0029602,-0.006012,-0.0029297,-0.0042419,-0.0028992,-0.0019531,-0.0010986,0.0020447,0.0058899,0.0042725,0.011383,0.012665,0.012665,0.013428,0.012482,0.0098877,0.0072937,0.0031433,3.0518e-05,-0.0037231,-0.0085449,-0.0090027,-0.011871,-0.011322,-0.010132,-0.0095215,-0.0092163,-0.007019,-0.0055542,-0.0024109,-0.0020752,-0.0017395,-0.0028687,-0.0050049,-0.0071411,-0.0065613,-0.0046997,0.0084229,-0.0016785,0.012512,0.01532,0.014984,0.01297,0.018372,0.0095215,0.011597,0.0054932,0.0044861,0.0005188,-0.0051575,-0.0027771,-0.0072327,-0.0090027,-0.0086365,-0.0050049,-0.0093689,-0.0018616
6,-0.0024414,-0.0037842,-0.0047607,-0.0043945,-0.0032654,-0.0063171,-0.004425,-0.004303,-0.0058289,-0.0057068,-0.005188,-0.0045776,-0.00091553,0.0031433,0.0021667,0.0046082,0.0057983,0.006073,0.0056458,0.0027466,0.0038757,0.0040588,0.0056152,0.0012817,0.0005188,0.00088501,-0.0016479,0.00015259,-0.0033264,-0.0023193,-9.1553e-05,0.00048828,0.0010681,0.00033569,0.00021362,-0.0010986,-0.00033569,-0.0023804,-0.0010986,-0.0018921,-0.0024109,-0.0026245,-0.002533,-0.0019531,-0.0029602,-0.0033569,-0.0028992,-0.0027466,-0.0011597,0.00054932,0.00097656,0.0013428,0.0027466,0.0029602,0.0031738,0.0043945,0.0048523,0.0039673,0.0046692,0.0018616,0.0020142,0.0018616,0.0011292,0.00027466,9.1553e-05,0.00054932,0.00085449,-0.00064087,-0.00085449,-0.0018311,-0.0016785,-0.0045166,-0.0028992,-0.0036011,-0.0016785,0.0010681,0.00054932,0.00033569,-0.0010986,9.1553e-05,-0.0026855,-0.0010376,-0.0027161,-0.0046997,-0.0015869,-0.0027771,-0.00076294,0.00030518,0.00027466,0.00097656,0.0018616,0.00021362,0.00061035,-0.0018311,0.0012817,-0.0014954,-6.1035e-05,-0.00021362,-0.0016785,0.0016785,-0.00097656,0.0028381,-0.0052185,0.0014343,-0.002594,0.0030518,-0.0020447,-0.00039673,-0.0012207,-0.0015564,0.0017395,-0.0015869,-0.00030518,-0.0031128,-0.0011597,-0.0028992,0.00091553,0.0042419,-6.1035e-05,0.00073242,-0.0010376,0.0014648,-0.0018005,-0.0010986,-0.0023499,0.0046692,0.00067139,0.0046997,-0.0016174,0.0052795,-0.0029297,-0.00076294,0.0021667,-0.00094604,0.0039673,0.004425,0.0057983,0.0054626,0.0019226,0.0055237,0.0021667,0.0014648,0.00036621,-6.1035e-05,-0.00027466,-0.0013428,0.00036621,-0.0042114,-0.0011902,-0.0020447,-0.0046082,-0.0014343,-0.0042725,0.00057983,-0.0036926,0.0031128,-0.0042419,0.0099792,-0.00061035,0.0054932
7,0.0088806,-0.0094299,0.0056458,0.0017395,-0.0068054,0.0082703,-0.003418,-0.00085449,0.0020142,-0.0064697,0.0026855,0.00085449,-0.0023804,0.0054016,-0.0044556,-0.0037842,0.0033569,-0.0067749,0.00039673,9.1553e-05,0.0015564,-0.0068359,0.0083008,-0.0078735,0.011414,-0.008667,0.0048218,0.0018616,0.00033569,0.0019226,-0.0074463,0.00091553,-0.0069275,0.0051575,-0.0090332,0.012115,-0.0076599,0.0085754,-0.004425,-0.00030518,0.0050659,-0.0029297,0.00048828,-0.0049438,0.0019226,0.0036621,0.0040283,-0.00094604,0.0010681,0.0026245,-0.0010376,0.0015564,-0.0017395,0.0035706,-0.0023193,6.1035e-05,0.00012207,0.0011597,0.0015869,0.00045776,-0.0093994,0.0039978,-0.0064392,-0.0023499,0.00018311,0.0015869,-0.0039368,0.002533,-0.0011292,-0.00061035,0.0063782,-0.0054016,0.0066833,-0.00042725,0.0037842,0.0028381,0.0035706,0.0022583,0.0046692,0.0040894,0.0016174,0.0057678,0.0030212,0.00024414,0.0029907,-0.0014954,0.00027466,-0.00073242,-0.0012817,-0.0066223,0.0030518,-0.0056152,0.00073242,-0.0016479,-0.0085144,-0.0045166,-0.012207,-0.01178,-0.0073242,-0.0085449,-0.0082703,-0.008606,-0.009613,0.0040588,0.011444,0.027374,0.026794,0.022675,0.019714,0.020477,0.015015,0.0055847,-0.0069885,-0.010956,-0.0057983,-0.0012207,-0.0071411,-0.013458,-0.0059814,0,0.0021057,-0.002594,-0.0039368,0.0018921,0.003479,-0.0055542,-0.018463,-0.017578,-0.013977,-0.018616,-0.020782,-0.028595,-0.028839,0.017395,0.047272,0.022888,0.039612,0.019135,0.044037,0.03952,0.0011597,-0.01413,-0.0097351,-0.0062866,-0.019287,-0.029388,-0.03067,-0.0071106,0.0075073,0.0090332,0.0031738,0.017029,0.024261,0.015533,0.0092773,-0.0031128,-0.0032959,-0.0075073,-0.020844,-0.030365
8,0.004425,-0.0024109,-0.0046692,-0.012268,-0.011658,-0.013062,-0.015991,-0.014343,-0.011963,-0.0090332,0.00039673,-0.0075378,-0.0019226,-0.0040283,0.013977,0.012512,0.020294,0.016052,0.019012,0.015808,0.015839,0.0035706,0.0038452,0.00027466,-0.0010681,0.00064087,-0.0036621,-0.0041504,-0.0036316,-0.004364,-0.0042419,-0.0048523,-0.0039978,-0.0016785,-0.0016174,-0.0044556,-0.0011902,-0.0062256,-0.0048523,-0.0090637,-0.0085449,-0.0048828,-0.0069885,-0.0070496,-0.0037842,-0.0053711,0.0014648,-0.0023499,-0.0036011,0.0015564,0.0018616,0.0097046,0.0099487,0.013031,0.012299,0.015869,0.011749,0.01358,0.0075073,0.0041504,0.00021362,-0.0019531,-0.0053711,-0.0058899,-0.0069275,-0.0063171,-0.0040283,-0.0005188,-0.005188,-9.1553e-05,-0.0083923,0.00064087,-0.0012512,-0.0021973,-0.0029907,-0.0019531,-0.0083923,0.00177,-0.0021973,-0.0024109,-0.0063171,-0.0034485,-0.0031128,-0.0011597,0.0010986,0.0061035,0.0025024,0.0053406,0.0035706,0.0085144,0.0019531,0.0049133,0.0056152,0.0042114,0.010101,0.0013123,0.0045471,0.0014954,-0.0017395,-0.0014954,-0.0064697,0.00033569,-0.006897,-0.0031128,-0.0031128,-0.0043945,-0.002533,-0.0021667,-0.0048523,0.0058289,-0.013336,0.0085144,-0.0033264,-0.007782,0.0068054,-0.0065613,-0.0039062,0.00057983,-0.004364,-0.0012817,0.0053406,-0.010925,0.010956,-0.0019531,0.0054626,-0.0015869,0.0086365,-0.0033875,0.0067444,0.0029602,0.0024719,0.0032959,0.0015869,0.0031433,-0.0042114,0.010193,-0.013306,0.0084534,-0.008667,-0.00015259,0.00085449,-0.0054321,-0.0047302,0.0050964,-0.012604,0.012024,-0.0070801,-0.0018311,0.0031128,-0.01355,0.0039062,0.00067139,0.00076294,0.0064087,0.0029602,-0.0072327,0.0050659,-0.0058899,-0.0022583,0.0048828
9,0.0013123,0.00097656,0.0017395,0.00033569,0.00088501,-0.0016785,0.0007019,0.0018005,-3.0518e-05,0.0012512,9.1553e-05,0.0011292,0.0010986,-0.00045776,0.00073242,0.0015869,-0.00057983,0,0.00042725,0.00039673,-0.0018921,-0.0017395,0.0013733,0.00039673,0.00048828,0.0010071,-0.00027466,-0.0010376,-0.0015259,-0.0014954,-0.0005188,-0.00018311,-0.0011597,0.0011597,-0.0019531,0.00036621,-0.00012207,-0.00018311,0.0012817,-0.0013123,0.00015259,0.00018311,-0.00015259,-0.00067139,-0.0007019,-0.0007019,-0.00094604,-0.00064087,0.00036621,0.0013123,0.00033569,0.0007019,0.00064087,0.00045776,0.00064087,-3.0518e-05,0.00021362,0,0.00036621,0.0011902,0.00061035,-0.00033569,-0.00045776,0.00067139,0,0.0005188,-0.00036621,0.00054932,-0.00012207,0.0005188,0.00024414,0,9.1553e-05,-0.00064087,0.00042725,-0.0016785,0.00085449,0.0005188,0.00027466,0.0013428,0.00039673,0.00091553,0.00042725,-0.00012207,0.00082397,-0.00042725,0.00048828,0.0011597,0.00048828,0.00021362,-0.00036621,0.0010376,0.00088501,0.00045776,0.0007019,0.0013733,0.00021362,0.00015259,-6.1035e-05,-0.0012817,-0.0013733,-0.0016174,-0.0014343,-0.002655,-0.0031433,-0.0054016,-0.0066223,-0.0062256,-0.0060425,-0.0038452,-0.0036011,-0.00042725,0.0032043,0.0072327,0.013184,0.015869,0.016541,0.01593,0.013672,0.010986,0.0059814,9.1553e-05,-0.0045166,-0.0080261,-0.010803,-0.011902,-0.012543,-0.011017,-0.0086365,-0.0075684,-0.0079346,-0.010559,-0.0074158,-0.0073853,-0.0089111,-0.011627,-0.01593,-0.011902,0.018097,0.019867,0.023926,0.021851,0.01886,0.026733,0.017853,0.002533,-0.0057983,-0.0066833,-0.010071,-0.010529,-0.021881,-0.017578,-0.0090942,-0.0055542,0.0046997,0.0052185,0.011383,0.015411,0.016083,0.011841
10,0.0028381,0.0057983,0.0059814,0.00082397,-0.0019836,-0.00094604,-0.0039062,-0.0074158,-0.0097046,-0.012329,-0.0112,-0.0021057,-0.0023193,-0.0063171,-0.0047302,-0.00042725,6.1035e-05,0.0049744,0.0055847,0.0067139,0.0087891,0.0087891,0.010895,0.0072327,0.0047607,0.0022278,0,-0.0018005,-0.0045776,-0.0072632,-0.0063477,-0.0011902,-0.0013733,-0.00018311,-0.0012207,-6.1035e-05,0.0019836,0.00079346,-0.00021362,-0.0036621,-0.003418,-0.0012817,-0.0061646,-0.0062256,0.0014343,-0.0012207,-0.0012207,-0.0011902,-0.0033875,-0.0034485,-0.0032959,-0.0035095,-0.0010376,0.0020447,0.004364,0.0076599,0.007843,0.0057983,0.0079651,0.0063477,0.0050659,0.0021057,-0.00027466,-0.0012512,-0.0019531,-0.0028381,-0.0007019,-0.00061035,0.00039673,6.1035e-05,-0.0020447,0.0026855,3.0518e-05,-0.0093994,-0.0022888,-0.0018005,0.00061035,-0.0030518,-0.00048828,-0.00073242,0.0011597,0.0045776,-0.0029297,-0.0005188,0.0024719,0.0050659,-0.0012207,-0.0036011,-0.001709,-0.0013123,0.0034485,0.0056763,0.0073547,0.004303,0.0052185,0.0066833,0.0052185,0.0020752,0.00036621,-0.0011902,0.00064087,-0.0024414,-0.0023193,-0.0069275,3.0518e-05,0.0005188,-0.0073853,-0.0054321,-0.004364,0.0054626,0.0030212,-0.001709,-0.0062256,-0.0069885,0.00177,-0.00036621,0.0015259,-0.0010681,-0.0028076,0.0015564,0.0048218,0.0012512,-0.002594,-0.00088501,0.0010376,0.0028381,0.0053101,0.0034485,0.0022278,0.0056458,0.0045166,0.005127,0.0012207,0.00073242,-0.0026855,-0.0032349,0.0022888,0.0015259,-0.0022278,-0.0049133,-0.00082397,-0.0051575,-0.01059,-0.0047607,-0.00082397,-0.00079346,0.0028381,-0.0039062,-0.0020447,-0.0029602,-0.0036011,0.0033569,0.004425,-0.0027466,0.0028687,0.00354,0.00067139,0.0037537,-0.0010071,-0.00076294
